zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
15086,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16145,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15015,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16053,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15009,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16024,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16124,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16156,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16154,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16159,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16342,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15101,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16052,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16140,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16113,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15127,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16108,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16103,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15095,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15096,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16107,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
16155,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
15270,14716,Pennsylvania Power Co,PA,Delivery,Investor Owned,0.024150617993676342,0.005806950086283617,0.06509396506087878
19034,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19456,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19075,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18974,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17555,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19010,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19492,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19362,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19053,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19365,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19311,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19087,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19013,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19125,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19038,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19112,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18976,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18914,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18074,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19319,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19426,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19464,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19113,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19518,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18977,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19373,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19438,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19116,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18933,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18940,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19312,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19015,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19067,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19090,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19096,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19152,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19134,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19078,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19454,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19102,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19355,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17509,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19424,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19061,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19405,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17532,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19022,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19436,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19341,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19310,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17321,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18951,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19009,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19444,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19146,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19320,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19076,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19453,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19041,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18913,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18932,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19144,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19094,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19421,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19343,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19083,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17536,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19401,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19154,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17302,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19137,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19027,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19046,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19002,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19141,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18936,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19043,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19032,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18923,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19473,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19382,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19330,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19317,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19036,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19121,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19477,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19107,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19460,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19363,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19131,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18925,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19081,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19044,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19358,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18902,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19446,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19468,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19301,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17314,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19012,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19080,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18954,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19475,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19095,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19066,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19406,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19151,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19422,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19035,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18966,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17518,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18054,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19111,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19148,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19119,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18915,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19050,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19055,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19147,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19335,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19086,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19008,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19021,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19029,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19140,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19103,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19372,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19004,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19136,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19129,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18901,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17565,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19003,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19072,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19115,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19352,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18917,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19465,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19082,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19143,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19020,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19040,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19403,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19130,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19073,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19122,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19104,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19057,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19054,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19344,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19025,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19018,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19108,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18964,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19017,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19014,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18944,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18929,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19079,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19085,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19106,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18934,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19074,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19428,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18969,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18076,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19123,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19457,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19109,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19114,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19030,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19056,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17309,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19023,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19512,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19139,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18971,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19135,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19047,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19383,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19525,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19007,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19127,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19120,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19124,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19033,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19462,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19142,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19342,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19153,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19138,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19070,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18073,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19006,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19145,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19133,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18947,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19425,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19390,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17563,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19150,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19128,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19348,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19350,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19126,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19064,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19520,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19026,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19333,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18938,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19060,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19440,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
17527,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19374,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
18942,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19031,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19063,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19001,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19380,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
19132,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.12955486765666605,0.06368268538866956,0.1617574461082771
