ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
56392,Passenger,WESTPORT,CT,09/24/2021,09/23/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,EP,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
56420,Passenger,PUTNAM,CT,10/15/2021,10/14/2024,Regular,SUV,0,2022,Hyundai,Tucson Limited,SU,White,0,H04,0,Hyundai Tucson Plug In,PHEV,Light-Duty (Class 1-2)
56503,Passenger,NEW CANAAN,CT,09/29/2021,09/28/2024,Regular,SUV,0,2021,Volkswagen,Id.4 Pro S,SU,White,0,E00,0,Volkswagen Id.4,BEV,Light-Duty (Class 1-2)
56535,Passenger,RIDGEFIELD,CT,09/27/2021,09/26/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
56596,Passenger,HAMDEN,CT,09/07/2021,09/06/2024,Regular,Passenger,0,2018,Honda,Clarity Touring,4D,Gray,0,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
56760,Passenger,BRANFORD,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,4W,Green,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
56808,Passenger,MONROE,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Red,0,G04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
56827,Passenger,MYSTIC,CT,09/08/2021,09/07/2024,Regular,Passenger,0,2012,Toyota,Prius Plug-in,4H,White,0,H04,0,Toyota Prius Plug-in,PHEV,Light-Duty (Class 1-2)
56838,Passenger,OLD GREENWICH,CT,09/24/2021,09/23/2024,Regular,SUV,0,2016,Porsche,Cayenne S E Hybrid,4W,Black,0,H06,6000,Porsche Cayenne S E-Hybrid,PHEV,Light-Duty (Class 1-2)
56944,Passenger,NEW CANAAN,CT,09/27/2021,09/26/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
56984,Passenger,GLASTONBURY,CT,09/27/2021,09/26/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,5780164,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57047,Passenger,BOLTON,CT,09/21/2021,09/20/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Tan,0,H04,5530,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
57088,Passenger,TRUMBULL,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
57090,Passenger,GUILFORD,CT,09/08/2021,09/07/2024,Regular,Passenger,0,2017,Audi,A3 E-tron Premium,4H,Gray,0,H04,0,Audi A3 Plug In,PHEV,Light-Duty (Class 1-2)
57126,Passenger,RIVERSIDE,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
57203,Passenger,ORANGE,CT,09/24/2021,09/23/2024,Regular,Passenger,0,2017,Toyota,Prius Prime,4H,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
57242,Passenger,STAMFORD,CT,09/28/2021,09/27/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
57272,Passenger,GLASTONBURY,CT,09/21/2021,09/20/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Red,5022474,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
57278,Passenger,STAMFORD,CT,09/14/2021,09/13/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57343,Passenger,FAIRFIELD,CT,09/21/2021,09/20/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57361,Passenger,GLASTONBURY,CT,09/08/2021,09/07/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Silver,0,H04,5530,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
57407,Passenger,ROCKY HILL,CT,09/27/2021,09/26/2024,Regular,Passenger,0,2018,Chevrolet,Volt Lt,4D,White,0,H04,0,Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
57421,Passenger,GREENWICH,CT,09/28/2021,09/27/2024,Regular,Passenger,0,2021,Porsche,Taycan Turbo,SD,White,0,E00,0,Porsche Taycan,BEV,Light-Duty (Class 1-2)
57501,Passenger,TERRYVILLE,CT,09/28/2021,09/27/2024,Regular,SUV,0,2022,Hyundai,Santa Fe Sel,SU,Gray,3859906,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
57518,Passenger,MILFORD,CT,09/17/2021,09/16/2024,Regular,SUV,0,2019,Mitsubishi,Outlander Se,SU,Silver,0,H04,0,Mitsubishi Outlander Plug In,PHEV,Light-Duty (Class 1-2)
57523,Passenger,BERLIN,CT,09/14/2021,09/13/2024,Regular,Passenger,0,2021,Tesla,Model S,4D,White,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
57547,Passenger,AVON,CT,10/13/2021,10/12/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,6737982,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57592,Passenger,STAMFORD,CT,09/24/2021,09/23/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57634,Passenger,RIVERSIDE,CT,09/27/2021,09/26/2024,Regular,Passenger,0,2021,Toyota,Rav4 Prime Se,4W,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
57652,Passenger,SOUTH WINDSOR,CT,09/02/2021,09/01/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Silver,5813222,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
57702,Passenger,HAMDEN,CT,09/22/2021,09/21/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57766,Passenger,STAMFORD,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,2892360,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
57842,Passenger,HAMDEN,CT,09/14/2021,09/13/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
57885,Passenger,ENFIELD,CT,09/22/2021,09/21/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,EP,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
57927,Passenger,WESTPORT,CT,09/03/2021,09/02/2024,Regular,SUV,0,2020,Tesla,Model X,SU,White,6773103,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
57947,Commercial,MILFORD,CT,09/21/2023,09/20/2024,Commercial,SUV,7150,2021,Lincoln,Aviator Black Label Grand Tour,SU,White,0,G04,7150,Lincoln Aviator Plug In,PHEV,Light-Duty (Class 1-2)
57962,Passenger,BRIDGEPORT,CT,10/13/2021,10/12/2024,Regular,Passenger,0,2017,Ford,C-max Se,4H,White,0,H04,0,Ford C-Max Energi,PHEV,Light-Duty (Class 1-2)
58062,Passenger,SALISBURY,CT,09/14/2021,09/13/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,EP,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
58101,Passenger,WILTON,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58131,Passenger,NORWALK,CT,09/17/2021,09/16/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,4W,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
58185,Passenger,TOLLAND,CT,09/03/2021,09/02/2024,Regular,Passenger,0,2018,Honda,Clarity Touring,4D,Blue,0,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
58198,Passenger,GREENWICH,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Hyundai,Kona Limited,SU,White,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
58232,Passenger,KENT,CT,09/24/2021,09/23/2024,Regular,SUV,0,2021,Hyundai,Kona Limited,EP,Silver,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
58233,Passenger,SOUTH WINDSOR,CT,09/24/2021,09/23/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58259,Passenger,MIDDLEBURY,CT,09/24/2021,09/23/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
58287,Passenger,WESTPORT,CT,10/15/2021,10/14/2024,Regular,SUV,0,2021,Volkswagen,Id.4 Pro,SU,Black,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
58378,Passenger,WEST HARTFORD,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58401,Passenger,SIMSBURY,CT,09/21/2021,09/20/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,4365546,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58411,Passenger,EASTON,CT,09/14/2021,09/13/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58419,Passenger,WATERTOWN,CT,09/28/2021,09/27/2024,Regular,Passenger,0,2021,Lincoln,Corsair Grand Touring,4W,Maroon,0,H04,0,Lincoln Corsair,PHEV,Light-Duty (Class 1-2)
58441,Passenger,MADISON,CT,09/28/2021,09/27/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58479,Passenger,DANBURY,CT,09/22/2021,09/21/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
58662,Passenger,MONROE,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58771,Passenger,SOUTHBURY,CT,09/29/2021,09/28/2024,Regular,SUV,0,2021,Chrysler,Pacifica Hybrid Pinnacle,SU,Gray,0,H06,6300,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
58861,Passenger,GRISWOLD,CT,09/14/2021,09/13/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,EP,Blue,964376,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
58889,Passenger,WEST HARTFORD,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58923,Passenger,HAMDEN,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58968,Passenger,REDDING,CT,10/16/2021,10/15/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
58970,Passenger,STAMFORD,CT,09/17/2021,09/16/2024,Regular,Passenger,0,2021,Toyota,Rav4 Prime Se,4W,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
59079,Passenger,RIDGEFIELD,CT,09/28/2021,09/27/2024,Regular,SUV,0,2021,Volvo,Xc90 T8 Momentum,SU,White,4210156,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
59081,Passenger,GREENWICH,CT,09/28/2021,09/27/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
59132,Passenger,GLASTONBURY,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
59153,Passenger,STAMFORD,CT,09/30/2021,09/29/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
59156,Passenger,UNIONVILLE,CT,10/16/2021,10/15/2024,Regular,SUV,0,2021,Volkswagen,Id.4 Pro S,SU,Blue,0,E00,0,Volkswagen Id.4,BEV,Light-Duty (Class 1-2)
59305,Passenger,VERNON,CT,09/24/2021,09/23/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
59314,Passenger,NEW HAVEN,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
59333,Passenger,DARIEN,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
59338,Passenger,DARIEN,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2020,Tesla,Model S,4D,Black,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
59362,Passenger,NEW HAVEN,CT,07/12/2021,07/11/2024,Regular,Passenger,0,2021,Toyota,Prius Prime Le,5D,Silver,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
59481,Passenger,NEW BRITAIN,CT,09/24/2021,09/23/2024,Regular,SUV,0,2022,Hyundai,Santa Fe Sel,4W,White,0,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
59485,Passenger,NEW LONDON,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2022,Toyota,Prius Prime Le,4H,White,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
59546,Passenger,EAST GRANBY,CT,09/08/2021,09/07/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
59581,Passenger,DARIEN,CT,09/03/2021,09/02/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
59665,Passenger,TRUMBULL,CT,09/22/2021,09/21/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
59758,Passenger,FARMINGTON,CT,09/25/2021,09/24/2024,Regular,Passenger,0,2018,Honda,Clarity,4H,Black,0,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
59780,Passenger,MANCHESTER,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
59852,Passenger,BROOKLYN,CT,07/07/2021,07/06/2024,Regular,Passenger,0,2021,Toyota,Prius Prime Le,4H,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
59862,Passenger,NORWICH,CT,09/14/2021,09/13/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
59899,Passenger,NEW CANAAN,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
59916,Passenger,PUTNAM,CT,10/26/2021,10/25/2024,Regular,Passenger,0,2022,Mini,Cooper Se,2H,Green,0,E00,0,Mini Hardtop 2 Door EV,BEV,Light-Duty (Class 1-2)
59939,Passenger,NORWICH,CT,09/03/2021,09/02/2024,Regular,Passenger,0,2021,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
60037,Passenger,PAWCATUCK,CT,10/04/2021,10/03/2024,Regular,Passenger,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
60238,Passenger,WESTPORT,CT,10/04/2021,10/03/2024,Regular,Passenger,0,2021,Tesla,Model Y,SU,Gray,6515631,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
60241,Passenger,WEST HARTFORD,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
60302,Passenger,DANBURY,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
60356,Passenger,HAMDEN,CT,07/27/2021,07/26/2024,Regular,Passenger,0,2022,Chevrolet,Bolt Ev 2lt,4H,Blue,0,E00,4547,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
60428,Passenger,SOUTHPORT,CT,10/11/2021,10/10/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Rubicon 4xe,SU,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
60490,Passenger,DARIEN,CT,10/04/2021,10/03/2024,Regular,Passenger,0,2021,Tesla,Model S,4D,Black,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
60517,Passenger,NEW HAVEN,CT,09/14/2021,09/13/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Red,4858436,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
60556,Passenger,OXFORD,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
60618,Passenger,PLAINVILLE,CT,10/11/2021,10/10/2024,Regular,SUV,5700,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Gray,0,H04,6200,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
60636,Passenger,GREENWICH,CT,09/30/2021,09/29/2024,Regular,SUV,0,2021,Audi,E-tron Prestige,SU,Beige,0,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
60642,Passenger,EAST HAVEN,CT,09/30/2021,09/29/2024,Regular,SUV,0,2021,Hyundai,Kona Ultimate,EP,Silver,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
60645,Passenger,CHESHIRE,CT,10/04/2021,10/03/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
60667,Passenger,STAMFORD,CT,10/04/2021,10/03/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
60703,Passenger,RIVERSIDE,CT,07/12/2021,07/11/2024,Regular,SUV,0,2021,Volkswagen,Id.4 Pro S,EP,Blue,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
60818,Passenger,GUILFORD,CT,10/11/2021,10/10/2024,Regular,Passenger,0,2020,Toyota,Prius Prime Le,4H,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
60831,Passenger,STAMFORD,CT,09/03/2021,09/02/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
60873,Passenger,NEW CANAAN,CT,09/30/2021,09/29/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
60925,Passenger,COS COB,CT,10/26/2021,10/25/2024,Regular,Passenger,0,2018,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
60947,Passenger,DARIEN,CT,09/25/2021,09/24/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
60964,Passenger,GRANBY,CT,07/27/2021,07/26/2024,Regular,SUV,0,2021,Ford,Mustang Mach-e Premium,SU,Red,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
61010,Passenger,NEW LONDON,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model S,4D,White,2790514,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
61064,Passenger,WESTON,CT,09/30/2021,09/29/2024,Regular,SUV,0,2021,Volkswagen,Id.4 Pro S,SU,White,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
61088,Passenger,WEST HARTFORD,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
61127,Passenger,WILTON,CT,09/25/2021,09/24/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
61185,Passenger,ESSEX,CT,10/11/2021,10/10/2024,Regular,Passenger,5400,2019,BMW,530xe,4D,Gray,0,H04,0,BMW 5-Series Plug in,PHEV,Light-Duty (Class 1-2)
61188,Passenger,SOUTH GLASTONBURY,CT,10/11/2021,10/10/2024,Regular,Passenger,0,2021,Volkswagen,Id.4 Pro,4H,Black,0,E00,0,Volkswagen Id.4,BEV,Light-Duty (Class 1-2)
61230,Passenger,BRISTOL,CT,10/16/2021,10/15/2024,Regular,Passenger,0,2011,Chevrolet,Volt,4H,Silver,0,H04,0,Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
61469,Combination,MILFORD,CT,09/22/2021,09/21/2024,Combination,SUV,4520,2021,Toyota,Rav4 Prime Xse,SU,White,0,H04,4920,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
61494,Passenger,TRUMBULL,CT,09/22/2021,09/21/2024,Regular,Passenger,0,2021,Polestar,2,2H,Black,0,E00,0,Polestar 2,BEV,Light-Duty (Class 1-2)
61502,Passenger,PORTLAND,CT,09/30/2021,09/29/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
61541,Combination,EAST HARTFORD,CT,10/26/2021,10/25/2024,Combination,Van,8000,2019,Ford,Transit T-350 Hd,VN,Black,0,G06,8000,Ford E-Transit,BEV,Medium-Duty (Class 3-6)
61634,Passenger,OLD GREENWICH,CT,09/14/2021,09/13/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
61872,Passenger,GROTON,CT,09/03/2021,09/02/2024,Regular,SUV,0,2021,Ford,Mustang Mach-e Select,EP,Blue,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
61885,Passenger,TRUMBULL,CT,10/16/2021,10/15/2024,Regular,Passenger,0,2021,BMW,330xe,SD,Silver,2099651,H04,5225,BMW 3-Series Plug in,PHEV,Light-Duty (Class 1-2)
61973,Passenger,WATERBURY,CT,10/26/2021,10/25/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Red,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
61984,Passenger,WETHERSFIELD,CT,09/14/2021,09/13/2024,Regular,Passenger,0,2017,KIA,Optima Plug-in Hybrid,4D,Black,0,H04,0,Kia Optima Plug In,PHEV,Light-Duty (Class 1-2)
62081,Passenger,GUILFORD,CT,10/05/2021,10/04/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
62084,Passenger,WEST HARTFORD,CT,10/01/2021,09/30/2024,Regular,Passenger,0,2017,Ford,C-max Se,4H,White,0,H04,0,Ford C-Max Energi,PHEV,Light-Duty (Class 1-2)
62217,Passenger,MILFORD,CT,09/03/2021,09/02/2024,Regular,Passenger,0,2015,Tesla,Model S,4H,Red,0,E00,5732,Tesla Model S,BEV,Light-Duty (Class 1-2)
62412,Passenger,WESTPORT,CT,10/27/2021,10/26/2024,Regular,SUV,0,2022,Audi,E-tron Premium Plus,UT,Silver,0,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
62437,Passenger,NORTH HAVEN,CT,09/30/2023,09/29/2026,Regular,Passenger,0,2023,Jeep,Grand Cherokee Overland 4xe,4W,White,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
62447,Passenger,MADISON,CT,09/06/2023,09/05/2026,Regular,Passenger,0,2023,Jeep,Grand Cherokee Summit 4xe,4W,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
62489,Passenger,NEWTOWN,CT,09/13/2023,09/12/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,6894310,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
62501,Passenger,DANBURY,CT,09/18/2023,09/17/2026,Regular,SUV,0,2023,Volvo,Xc40 Recharge Plus,SU,Blue,0,E00,0,Volvo XC40 Recharge,BEV,Light-Duty (Class 1-2)
62507,Passenger,HAMDEN,CT,09/09/2023,09/08/2026,Regular,SUV,0,2024,Jeep,Wrangler Sahara 4xe,SU,Silver,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
62529,Passenger,SOUTHINGTON,CT,09/09/2023,09/08/2026,Regular,Passenger,0,2023,Toyota,Prius Prime Se,4H,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
62547,Passenger,NEW HAVEN,CT,09/09/2023,09/08/2026,Regular,SUV,0,2023,Hyundai,Ioniq 5 Sel,5D,Blue,0,E00,0,Hyundai Ioniq EV,BEV,Light-Duty (Class 1-2)
62603,Passenger,GREENWICH,CT,09/29/2023,09/28/2026,Regular,Passenger,0,2023,Tesla,Model S,4D,Red,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
62638,Passenger,OLD SAYBROOK,CT,09/21/2023,09/20/2026,Regular,Passenger,0,2023,Subaru,SOLTERRA TOURING,SU,Black,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
62648,Combination,WILMINGTON,DE,09/29/2023,09/28/2026,Combination,SUV,5798,2023,Volkswagen,Id.4 Pro S,SU,Silver,0,E00,5798,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
62671,Passenger,HAMDEN,CT,07/12/2021,07/11/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
